meta_score,title,platform,date,user_score,link,esrb_rating,developers,genres
92,Metroid Prime 2: Echoes,GC,"Nov 15, 2004",8.8,/game/gamecube/metroid-prime-2-echoes,T,['Retro Studios'],"['Action', 'Shooter', 'First-Person', 'Sci-Fi']"
80,Donkey Kong Country 2,GBA,"Nov 15, 2004",8.6,/game/game-boy-advance/donkey-kong-country-2,E,['Rare Ltd.'],"['Action', 'Platformer', '2D']"
80,Mario Power Tennis,GC,"Nov 8, 2004",8.5,/game/gamecube/mario-power-tennis,E,['Camelot Software Planning'],"['Sports', 'Traditional', 'Tennis']"
66,Classic NES Series: Dr. Mario,GBA,"Oct 25, 2004",8.2,/game/game-boy-advance/classic-nes-series-dr-mario,E,['Nintendo'],"['Miscellaneous', 'Puzzle', 'Matching']"
74,Classic NES Series: Castlevania,GBA,"Oct 25, 2004",8.7,/game/game-boy-advance/classic-nes-series-castlevania,E,['Konami'],"['Action', 'Platformer', '2D']"
73,Classic NES Series: Zelda II: The Adventure of Link,GBA,"Oct 25, 2004",7.4,/game/game-boy-advance/classic-nes-series-zelda-ii-the-adventure-of-link,E,['Nintendo'],"['Role-Playing', 'Action RPG']"
58,Classic NES Series: Metroid,GBA,"Oct 25, 2004",8.3,/game/game-boy-advance/classic-nes-series-metroid,E,['Nintendo'],"['Action Adventure', 'Sci-Fi']"
80,Kirby & the Amazing Mirror,GBA,"Oct 18, 2004",8.8,/game/game-boy-advance/kirby-the-amazing-mirror,E,['Flagship'],"['Action', 'Platformer', '2D']"
87,Paper Mario: The Thousand-Year Door,GC,"Oct 11, 2004",9.1,/game/gamecube/paper-mario-the-thousand-year-door,E,['Intelligent Systems'],"['Role-Playing', 'Console-style RPG']"
62,Mario Pinball Land,GBA,"Oct 4, 2004",4.5,/game/game-boy-advance/mario-pinball-land,E,['Fuse Games Limited'],"['Miscellaneous', 'Parlor', 'Pinball']"
76,Donkey Konga,GC,"Sep 27, 2004",8.0,/game/gamecube/donkey-konga,E,['Namco'],"['Miscellaneous', 'Rhythm', 'Music']"
77,F-Zero GP Legend,GBA,"Sep 20, 2004",8.3,/game/game-boy-advance/f-zero-gp-legend,E,['Suzak'],"['Driving', 'Racing', 'Futuristic']"
81,Pokemon FireRed Version,GBA,"Sep 7, 2004",8.6,/game/game-boy-advance/pokemon-firered-version,E,['Game Freak'],"['Role-Playing', 'Console-style RPG']"
81,Pokemon LeafGreen Version,GBA,"Sep 7, 2004",8.5,/game/game-boy-advance/pokemon-leafgreen-version,E,['Game Freak'],"['Role-Playing', 'Console-style RPG']"
90,Pikmin 2,GC,"Aug 30, 2004",9.0,/game/gamecube/pikmin-2,E,['Nintendo'],"['Strategy', 'Real-Time', 'Fantasy']"
77,Hamtaro: Ham-Ham Games,GBA,"Jul 27, 2004",8.3,/game/game-boy-advance/hamtaro-ham-ham-games,E,['Alphadream Corporation'],"['Sports', 'General']"
,Pokemon Box: Ruby and Sapphire,GC,"Jul 12, 2004",5.3,/game/gamecube/pokemon-box-ruby-and-sapphire,E,['Nintendo'],"['Miscellaneous', 'General']"
84,Mario Golf: Advance Tour,GBA,"Jun 22, 2004",8.8,/game/game-boy-advance/mario-golf-advance-tour,E,['Camelot Software Planning'],"['Sports', 'Traditional', 'Golf', 'Sim']"
86,The Legend of Zelda: Four Swords Adventures,GC,"Jun 7, 2004",7.6,/game/gamecube/the-legend-of-zelda-four-swords-adventures,E,['Nintendo'],"['Action Adventure', 'Fantasy']"
66,Classic NES Series: Ice Climber,GBA,"Jun 2, 2004",7.4,/game/game-boy-advance/classic-nes-series-ice-climber,E,['Nintendo'],"['Action', 'Platformer', '2D']"
66,Classic NES Series: Excitebike,GBA,"Jun 2, 2004",,/game/game-boy-advance/classic-nes-series-excitebike,E,['Nintendo'],"['Driving', 'Racing', 'Arcade']"
84,Classic NES Series: Super Mario Bros.,GBA,"Jun 2, 2004",8.5,/game/game-boy-advance/classic-nes-series-super-mario-bros,E,['Nintendo'],"['Action', 'Platformer', '2D']"
84,Classic NES Series: The Legend of Zelda,GBA,"Jun 2, 2004",8.6,/game/game-boy-advance/classic-nes-series-the-legend-of-zelda,E,['Nintendo'],"['Role-Playing', 'Action RPG']"
55,Classic NES Series: Donkey Kong,GBA,"Jun 2, 2004",6.9,/game/game-boy-advance/classic-nes-series-donkey-kong,E,['Nintendo'],"['Action', 'Platformer', '2D']"
53,Classic NES Series: Pac-Man,GBA,"Jun 2, 2004",,/game/game-boy-advance/classic-nes-series-pac-man,E,['Nintendo'],"['Miscellaneous', 'Puzzle', 'General']"
81,Mario vs. Donkey Kong,GBA,"May 24, 2004",8.1,/game/game-boy-advance/mario-vs-donkey-kong,E,['Nintendo'],"['Action', 'Platformer', '2D']"
65,Custom Robo,GC,"May 10, 2004",8.1,/game/gamecube/custom-robo,T,['Noise Inc.'],"['Action', 'Fighting', '3D']"
76,"WarioWare, Inc.: Mega Party Game$!",GC,"Apr 6, 2004",8.3,/game/gamecube/warioware-inc-mega-party-game!,E,['Nintendo'],"['Miscellaneous', 'Puzzle', 'General']"
73,Pokemon Colosseum,GC,"Mar 22, 2004",7.9,/game/gamecube/pokemon-colosseum,E,['Genius Sonority Inc.'],"['Role-Playing', 'Console-style RPG']"
80,Final Fantasy Crystal Chronicles,GC,"Feb 9, 2004",8.9,/game/gamecube/final-fantasy-crystal-chronicles,T,['Square Enix'],"['Role-Playing', 'Action RPG']"
89,Metroid: Zero Mission,GBA,"Feb 9, 2004",8.8,/game/game-boy-advance/metroid-zero-mission,E,['Nintendo'],"['Action', 'Platformer', '2D']"
78,Pac-Man vs.,GC,"Dec 2, 2003",8.3,/game/gamecube/pac-man-vs,E,['Nintendo'],"['Miscellaneous', 'Puzzle', 'General']"
73,1080: Avalanche,GC,"Dec 1, 2003",8.0,/game/gamecube/1080-avalanche,E,['Nintendo'],"['Sports', 'Alternative', 'Snowboarding']"
72,Sword of Mana,GBA,"Dec 1, 2003",8.4,/game/game-boy-advance/sword-of-mana,E,['Brownie Brown'],"['Role-Playing', 'Action RPG']"
55,Pokemon Channel,GC,"Dec 1, 2003",6.2,/game/gamecube/pokemon-channel,E,['Ambrella'],"['Adventure', 'First-Person', 'Fantasy']"
87,Mario Kart: Double Dash!!,GC,"Nov 17, 2003",8.6,/game/gamecube/mario-kart-double-dash!!,E,['Nintendo'],"['Driving', 'Racing', 'Kart']"
90,Mario & Luigi: Superstar Saga,GBA,"Nov 17, 2003",8.9,/game/game-boy-advance/mario-luigi-superstar-saga,E,['Alphadream Corporation'],"['Role-Playing', 'Console-style RPG']"
95,The Legend of Zelda Collector's Edition,GC,"Nov 17, 2003",9.0,/game/gamecube/the-legend-of-zelda-collectors-edition,E,['Nintendo'],"['Action Adventure', 'Fantasy']"
69,Mario Party 5,GC,"Nov 10, 2003",8.0,/game/gamecube/mario-party-5,E,['Hudson'],"['Miscellaneous', 'Party']"
88,Fire Emblem,GBA,"Nov 3, 2003",9.1,/game/game-boy-advance/fire-emblem,E,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Fantasy']"
78,Top Gear Rally,GBA,"Oct 28, 2003",7.6,/game/game-boy-advance/top-gear-rally,E,['Tantalus'],"['Driving', 'Racing', 'Rally / Offroad']"
94,Super Mario Advance 4: Super Mario Bros. 3,GBA,"Oct 21, 2003",8.9,/game/game-boy-advance/super-mario-advance-4-super-mario-bros-3,E,['Nintendo'],"['Action', 'Platformer', '2D']"
61,Kirby Air Ride,GC,"Oct 13, 2003",8.2,/game/gamecube/kirby-air-ride,E,['HAL Labs'],"['Driving', 'Racing', 'Kart']"
87,Final Fantasy Tactics Advance,GBA,"Sep 8, 2003",9.1,/game/game-boy-advance/final-fantasy-tactics-advance,E,['Square Enix'],"['Strategy', 'Turn-Based', 'Fantasy']"
89,F-Zero GX,GC,"Aug 26, 2003",8.7,/game/gamecube/f-zero-gx,T,['Amusement Vision'],"['Driving', 'Racing', 'Futuristic']"
81,Pokemon Pinball: Ruby & Sapphire,GBA,"Aug 26, 2003",7.7,/game/game-boy-advance/pokemon-pinball-ruby-sapphire,E,['Jupiter Corporation'],"['Miscellaneous', 'Parlor', 'Pinball']"
81,Mario Golf: Toadstool Tour,GC,"Jul 29, 2003",8.1,/game/gamecube/mario-golf-toadstool-tour,E,['Camelot Software Planning'],"['Sports', 'Traditional', 'Golf', 'Arcade']"
71,Wario World,GC,"Jun 24, 2003",7.5,/game/gamecube/wario-world,E,['Treasure'],"['Action', 'Platformer', '3D']"
89,Advance Wars 2: Black Hole Rising,GBA,"Jun 24, 2003",8.8,/game/game-boy-advance/advance-wars-2-black-hole-rising,E,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Sci-Fi']"
78,Donkey Kong Country,GBA,"Jun 9, 2003",8.8,/game/game-boy-advance/donkey-kong-country,E,['Rare Ltd.'],"['Action', 'Platformer', '2D']"
89,"WarioWare, Inc.: Mega Microgame$!",GBA,"May 21, 2003",8.7,/game/game-boy-advance/warioware-inc-mega-microgame!,E,['Nintendo'],"['Miscellaneous', 'Puzzle', 'General']"
86,Golden Sun: The Lost Age,GBA,"Apr 14, 2003",9.0,/game/game-boy-advance/golden-sun-the-lost-age,E,['Camelot Software Planning'],"['Role-Playing', 'Console-style RPG']"
72,Hamtaro: Ham Ham Heartbreak,GBA,"Apr 8, 2003",8.8,/game/game-boy-advance/hamtaro-ham-ham-heartbreak,E,['Pax Softonica'],"['Action', 'General']"
96,The Legend of Zelda: The Wind Waker,GC,"Mar 24, 2003",9.0,/game/gamecube/the-legend-of-zelda-the-wind-waker,E,['Nintendo'],"['Action Adventure', 'Fantasy']"
82,Pokemon Ruby Version,GBA,"Mar 18, 2003",8.6,/game/game-boy-advance/pokemon-ruby-version,E,['Game Freak'],"['Role-Playing', 'Console-style RPG']"
91,The Legend of Zelda: Ocarina of Time / Master Quest,GC,"Feb 28, 2003",8.9,/game/gamecube/the-legend-of-zelda-ocarina-of-time-master-quest,E,['Nintendo'],"['Action Adventure', 'Fantasy']"
95,The Legend of Zelda: A Link to the Past,GBA,"Dec 3, 2002",9.0,/game/game-boy-advance/the-legend-of-zelda-a-link-to-the-past,E,['Capcom'],"['Action Adventure', 'Fantasy']"
81,Kirby: Nightmare in Dream Land,GBA,"Dec 2, 2002",8.6,/game/game-boy-advance/kirby-nightmare-in-dream-land,E,['HAL Labs'],"['Action', 'Platformer', '2D']"
97,Metroid Prime,GC,"Nov 17, 2002",9.2,/game/gamecube/metroid-prime,T,['Retro Studios'],"['Action', 'Shooter', 'First-Person', 'Sci-Fi']"
92,Metroid Fusion,GBA,"Nov 17, 2002",9.0,/game/game-boy-advance/metroid-fusion,E,['Nintendo'],"['Action Adventure', 'Sci-Fi']"
71,Cubivore: Survival of the Fittest,GC,"Nov 5, 2002",8.4,/game/gamecube/cubivore-survival-of-the-fittest,E,['Nintendo'],"['Miscellaneous', 'Puzzle', 'General']"
71,Game & Watch Gallery 4,GBA,"Oct 28, 2002",8.1,/game/game-boy-advance/game-watch-gallery-4,E,['Nintendo'],"['Miscellaneous', 'Compilation']"
70,Mario Party 4,GC,"Oct 21, 2002",7.6,/game/gamecube/mario-party-4,,,
91,Yoshi's Island: Super Mario Advance 3,GBA,"Sep 24, 2002",8.9,/game/game-boy-advance/yoshis-island-super-mario-advance-3,E,['Nintendo'],"['Action', 'Platformer', '2D']"
82,Star Fox Adventures,GC,"Sep 22, 2002",7.9,/game/gamecube/star-fox-adventures,,,
87,Animal Crossing,GC,"Sep 15, 2002",8.8,/game/gamecube/animal-crossing,E,['Nintendo'],"['Miscellaneous', 'Virtual Life']"
92,Super Mario Sunshine,GC,"Aug 25, 2002",8.5,/game/gamecube/super-mario-sunshine,E,['Nintendo'],"['Action', 'Platformer', '3D']"
50,Disney's Magical Mirror Starring Mickey Mouse,GC,"Aug 13, 2002",7.8,/game/gamecube/disneys-magical-mirror-starring-mickey-mouse,E,['Capcom'],"['Adventure', 'Third-Person', 'Fantasy']"
70,Disney's Magical Quest,GBA,"Aug 13, 2002",,/game/game-boy-advance/disneys-magical-quest,E,['Sun-Tec'],"['Action', 'Platformer', '2D']"
92,Eternal Darkness: Sanity's Requiem,GC,"Jun 23, 2002",8.7,/game/gamecube/eternal-darkness-sanitys-requiem,M,['Silicon Knights'],"['Action Adventure', 'Horror']"
92,Super Mario World: Super Mario Advance 2,GBA,"Feb 9, 2002",9.0,/game/game-boy-advance/super-mario-world-super-mario-advance-2,E,['Nintendo'],"['Action', 'Platformer', '2D']"
71,NBA Courtside 2002,GC,"Jan 13, 2002",7.3,/game/gamecube/nba-courtside-2002,E,['Left Field Productions'],"['Sports', 'Traditional', 'Basketball', 'Sim']"
92,Super Smash Bros. Melee,GC,"Dec 2, 2001",9.1,/game/gamecube/super-smash-bros-melee,T,['HAL Labs'],"['Action', 'Fighting', '3D']"
89,Pikmin,GC,"Dec 2, 2001",8.7,/game/gamecube/pikmin,E,['Nintendo'],"['Strategy', 'Real-Time', 'Fantasy']"
88,Wario Land 4,GBA,"Nov 18, 2001",8.6,/game/game-boy-advance/wario-land-4,E,['Nintendo'],"['Action', 'Platformer', '2D']"
80,Wave Race: Blue Storm,GC,"Nov 17, 2001",7.9,/game/gamecube/wave-race-blue-storm,E,['Nintendo'],"['Driving', 'Racing', 'Snow / Water']"
78,Luigi's Mansion,GC,"Nov 17, 2001",8.6,/game/gamecube/luigis-mansion,E,['Nintendo'],"['Action Adventure', 'Fantasy']"
91,Golden Sun,GBA,"Nov 11, 2001",9.0,/game/game-boy-advance/golden-sun,E,['Camelot Software Planning'],"['Role-Playing', 'Console-style RPG']"
92,Advance Wars,GBA,"Sep 9, 2001",8.9,/game/game-boy-advance/advance-wars,E,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Modern']"
93,Mario Kart Super Circuit,GBA,"Aug 26, 2001",7.9,/game/game-boy-advance/mario-kart-super-circuit,E,['Intelligent Systems'],"['Driving', 'Racing', 'Kart']"
86,F-Zero: Maximum Velocity,GBA,"Jun 12, 2001",7.7,/game/game-boy-advance/f-zero-maximum-velocity,E,['Nd Cube'],"['Driving', 'Racing', 'Futuristic']"
84,Super Mario Advance,GBA,"Jun 10, 2001",7.3,/game/game-boy-advance/super-mario-advance,E,['Nintendo'],"['Action', 'Platformer', '2D']"
74,Mario Party 3,N64,"May 6, 2001",8.1,/game/nintendo-64/mario-party-3,E,['Hudson'],"['Miscellaneous', 'Party']"
71,Dr. Mario 64,N64,"Apr 8, 2001",7.5,/game/nintendo-64/dr-mario-64,E,['Newcom'],"['Miscellaneous', 'Puzzle', 'Matching']"
78,Pokemon Stadium 2,N64,"Mar 28, 2001",8.3,/game/nintendo-64/pokemon-stadium-2,E,['HAL Labs'],"['Strategy', 'General']"
93,Paper Mario,N64,"Feb 5, 2001",9.0,/game/nintendo-64/paper-mario,E,['Intelligent Systems'],"['Role-Playing', 'Console-style RPG']"
90,Banjo-Tooie,N64,"Nov 19, 2000",8.8,/game/nintendo-64/banjo-tooie,E,['Rare Ltd.'],"['Action', 'Platformer', '3D']"
71,Mickey's Speedway USA,N64,"Nov 13, 2000",7.2,/game/nintendo-64/mickeys-speedway-usa,E,['Rare Ltd.'],"['Driving', 'Racing', 'Kart']"
57,"Hey You, Pikachu!",N64,"Nov 5, 2000",6.4,/game/nintendo-64/hey-you-pikachu!,E,['Ambrella'],"['Adventure', 'General']"
95,The Legend of Zelda: Majora's Mask,N64,"Oct 25, 2000",9.2,/game/nintendo-64/the-legend-of-zelda-majoras-mask,E,['Nintendo'],"['Action Adventure', 'Fantasy']"
81,Pokemon Puzzle League,N64,"Sep 1, 2000",8.5,/game/nintendo-64/pokemon-puzzle-league,E,['Nintendo'],"['Miscellaneous', 'Puzzle', 'Matching']"
91,Mario Tennis,N64,"Aug 28, 2000",8.8,/game/nintendo-64/mario-tennis,E,['Camelot Software Planning'],"['Sports', 'Traditional', 'Tennis']"
77,Kirby 64: The Crystal Shards,N64,"Jun 26, 2000",8.3,/game/nintendo-64/kirby-64-the-crystal-shards,,,
80,Starcraft 64,N64,"Jun 13, 2000",8.2,/game/nintendo-64/starcraft-64,T,['Mass Media'],"['Strategy', 'Real-Time', 'Sci-Fi']"
97,Perfect Dark,N64,"May 22, 2000",8.9,/game/nintendo-64/perfect-dark,M,['Rare Ltd.'],"['Action', 'Shooter', 'First-Person', 'Sci-Fi']"
88,Excitebike 64,N64,"Apr 30, 2000",8.1,/game/nintendo-64/excitebike-64,E,['Left Field Productions'],"['Driving', 'Racing', 'Motorcycle', 'Motocross']"
82,Ridge Racer 64,N64,"Feb 14, 2000",8.3,/game/nintendo-64/ridge-racer-64,E,['Nintendo'],"['Driving', 'Racing', 'Arcade']"
91,Mario Golf,N64,"Jun 30, 1999",8.0,/game/nintendo-64/mario-golf,E,['Camelot Software Planning'],"['Sports', 'Traditional', 'Golf', 'Arcade']"
77,Pokemon Snap,N64,"Jun 30, 1999",7.5,/game/nintendo-64/pokemon-snap,E,['Hal'],"['Action', 'General']"
79,Super Smash Bros.,N64,"Apr 26, 1999",8.7,/game/nintendo-64/super-smash-bros,E,['HAL Labs'],"['Action', 'Fighting', '3D']"
79,Mario Party,N64,"Feb 8, 1999",8.1,/game/nintendo-64/mario-party,E,['Hudson'],"['Miscellaneous', 'Party']"
99,The Legend of Zelda: Ocarina of Time,N64,"Nov 23, 1998",9.1,/game/nintendo-64/the-legend-of-zelda-ocarina-of-time,E,['Nintendo'],"['Action Adventure', 'Fantasy']"
85,F-Zero X,N64,"Sep 30, 1998",8.7,/game/nintendo-64/f-zero-x,E,['Nintendo'],"['Driving', 'Racing', 'Futuristic']"
92,Banjo-Kazooie,N64,"May 31, 1998",9.1,/game/nintendo-64/banjo-kazooie,E,['Rare Ltd.'],"['Action', 'Platformer', '3D']"
65,Yoshi's Story,N64,"Mar 1, 1998",7.5,/game/nintendo-64/yoshis-story,E,['Nintendo'],"['Action', 'Platformer', '2D']"
88,Diddy Kong Racing,N64,"Nov 24, 1997",8.5,/game/nintendo-64/diddy-kong-racing,E,['Rare Ltd.'],"['Driving', 'Racing', 'Kart']"
96,GoldenEye 007,N64,"Aug 25, 1997",9.0,/game/nintendo-64/goldeneye-007,T,['Rare Ltd.'],"['Action', 'Shooter', 'First-Person', 'Modern']"
88,Star Fox 64,N64,"Jul 1, 1997",8.9,/game/nintendo-64/star-fox-64,E,['Nintendo'],"['Action', 'Shooter', 'Rail']"
90,Blast Corps,N64,"Feb 28, 1997",8.4,/game/nintendo-64/blast-corps,E,['Rare Ltd.'],"['Action', 'General']"
83,Mario Kart 64,N64,"Feb 10, 1997",8.6,/game/nintendo-64/mario-kart-64,E,['Nintendo'],"['Driving', 'Racing', 'Kart']"
92,Wave Race 64,N64,"Nov 1, 1996",8.3,/game/nintendo-64/wave-race-64,E,['Nintendo'],"['Driving', 'Racing', 'Snow / Water']"
80,Pilotwings 64,N64,"Sep 29, 1996",8.0,/game/nintendo-64/pilotwings-64,E,['Paradigm Entertainment'],"['Simulation', 'General']"
94,Super Mario 64,N64,"Sep 26, 1996",9.2,/game/nintendo-64/super-mario-64,E,['Nintendo'],"['Action', 'Platformer', '3D']"
,Project H.A.M.M.E.R.,WII,Canceled,,/game/wii/project-hammer,,['Nintendo'],"['Action', ""Beat-'Em-Up"", ""Beat-'Em-Up"", '2D']"
,DS Air,working title),Canceled,,/game/ds/ds-air-working-title,,['Nintendo'],"['Simulation', 'Flight', 'Modern Jet', 'Combat']"
,Line Attack Heroes,WII,Canceled,,/game/wii/line-attack-heroes,,['GREZZO'],"['Action', 'General', 'General']"
,Wii U Play,WIIU,Canceled,,/game/wii-u/wii-u-play,RP,['Nintendo'],"['Miscellaneous', 'Party', 'Party / Minigame']"
,Measure Up,WIIU,Canceled,,/game/wii-u/measure-up,,['Nintendo'],"['Miscellaneous', 'General', 'General']"
,Make 10,DS,Canceled,,/game/ds/make-10,,['MuuMuu'],"['Miscellaneous', 'Puzzle', 'Puzzle', 'Logic', 'Logic']"
,ASH: Archaic Sealed Heat,DS,Canceled,,/game/ds/ash-archaic-sealed-heat,E10+,['Mistwalker'],"['Role-Playing', 'Strategy', 'Turn-Based', 'General', 'General', 'Fantasy', 'Tactics']"
,Nintendo Letterbox,DS,Canceled,,/game/ds/nintendo-letterbox,,['Nintendo'],"['Miscellaneous', 'General', 'General', 'Application']"
,Art Academy: Lessons for Everyone,WIIU,TBA,,/game/wii-u/art-academy-lessons-for-everyone,,"['Nintendo', ' Headstrong Games']","['Miscellaneous', 'Edutainment', 'Edutainment']"
68,Wii Karaoke U,WIIU,TBA,7.8,/game/wii-u/wii-karaoke-u,,['TOSE'],"['Action', 'Miscellaneous', 'Rhythm', 'Music', 'Music']"
,Art Academy,WIIU,TBA,,/game/wii-u/art-academy,,['Headstrong Games'],"['Miscellaneous', 'Edutainment']"
,Project Giant Robot,WIIU,Canceled,,/game/wii-u/project-giant-robot,,['Nintendo'],"['Action', 'Simulation', 'Fighting', 'Vehicle', '3D', 'Combat']"
,Zero: Tsukihami no Kamen,WII,Canceled,,/game/wii/zero-tsukihami-no-kamen,,['Grasshopper Manufacture'],"['Action Adventure', 'Horror', 'Survival']"
,Blast Ball,3DS,TBA,,/game/3ds/blast-ball,,['Nintendo'],"['Sports', 'General']"
,Pikmin 4,WIIU,Canceled,,/game/wii-u/pikmin-4,,['Nintendo'],"['Strategy', 'Real-Time', 'General']"
,FAST Racing Neo,3DS,Q4 2015,,/game/3ds/fast-racing-neo,,"[""Shin'en""]","['Racing', 'Arcade', 'Futuristic']"
,Seasons of Heaven,Switch,TBA,,/game/switch/seasons-of-heaven,,['AnyArts Productions'],"['Action Adventure', 'Survival']"
,Metroid Prime 4,Switch,TBA,,/game/switch/metroid-prime-4,,"['Nintendo', ' Retro Studios']","['Action', 'Shooter', 'First-Person', 'Arcade']"
,Bayonetta 3,Switch,TBA,,/game/switch/bayonetta-3,,['PlatinumGames'],"['Action Adventure', 'Linear']"
,The Legend of Zelda: Breath of the Wild Sequel,Switch,TBA,,/game/switch/the-legend-of-zelda-breath-of-the-wild-sequel,,['Nintendo'],"['Action Adventure', 'Open-World']"
,Yo-kai Watch 4,Switch,TBA,,/game/switch/yo-kai-watch-4,E10+,['Level 5'],"['Role-Playing', 'Trainer']"
,Pokemon Sleep,iOS,TBA,,/game/ios/pokemon-sleep,,"['The Pokemon Company', ' Select Button']","['Role-Playing', 'Miscellaneous', 'Application', 'Trainer']"
,New Pokemon Snap,Switch,TBA,,/game/switch/new-pokemon-snap,,"['Bandai Namco Games', ' The Pokemon Company']","['Action', 'Shooter', 'Rail']"
